,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1139,60,FV,85.0,10625,Pave,none,3,Lvl,0,Inside,2,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1158.0,1158.0,GasA,5,Y,0.0,1158,1285,0,2443,0.0,0.0,2,1,4,1,4,9,5,1,4.0,BuiltIn,2004.0,2.0,3.0,744.0,3.0,3.0,2,193,127,0,0,0,0,0.0,0.0,none,0,jun,2007,WD ,265000
1140,60,FV,106.0,8413,Pave,none,2,Lvl,0,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,5.0,3.0,3.0,6.0,901.0,1.0,0.0,319.0,1220.0,GasA,5,Y,0.0,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,7,2,3.0,Attchd,1998.0,2.0,2.0,1105.0,4.0,3.0,2,147,0,36,0,144,0,0.0,0.0,none,0,jun,2007,WD ,312500
1141,75,RM,75.0,13500,Pave,none,3,Lvl,0,Inside,2,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1237.0,1237.0,GasA,4,Y,0.0,1521,1254,0,2775,0.0,0.0,3,1,3,1,4,9,7,1,4.0,Detchd,1988.0,1.0,2.0,880.0,4.0,3.0,2,105,502,0,0,0,0,0.0,0.0,none,0,jul,2008,WD ,325000
1142,20,RL,68.0,15676,Pave,none,2,Low,0,Inside,2,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,4,4,CBlock,4.0,4.0,4.0,5.0,1733.0,3.0,92.0,189.0,2014.0,GasA,4,Y,0.0,2014,0,0,2014,1.0,0.0,2,0,2,1,4,6,3,2,4.0,Attchd,1980.0,2.0,3.0,864.0,3.0,3.0,2,462,0,0,255,0,0,0.0,3.0,none,0,apr,2009,WD ,275000
1143,60,RL,82.0,9950,Pave,none,2,Lvl,0,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4,3,PConc,4.0,3.0,1.0,6.0,565.0,1.0,0.0,638.0,1203.0,GasA,5,Y,0.0,1214,1306,0,2520,0.0,0.0,2,1,4,1,4,9,7,1,3.0,Attchd,1995.0,2.0,3.0,721.0,3.0,3.0,2,224,114,0,0,0,0,0.0,0.0,none,0,jun,2007,WD ,290000
1144,20,RL,39.0,15410,Pave,none,2,Lvl,0,CulDSac,2,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,3,4,CBlock,3.0,3.0,4.0,4.0,126.0,6.0,859.0,223.0,1208.0,GasA,5,Y,0.0,1494,0,0,1494,1.0,0.0,2,0,3,1,3,7,7,2,2.0,Attchd,1974.0,3.0,2.0,461.0,3.0,3.0,2,296,0,186,0,0,0,0.0,4.0,none,0,apr,2010,WD ,169000
1145,30,RM,50.0,6000,Pave,none,3,Lvl,0,Inside,2,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,616.0,1.0,0.0,0.0,616.0,GasA,4,Y,0.0,616,0,0,616,0.0,0.0,1,0,2,1,3,4,7,0,0.0,Detchd,1921.0,1.0,1.0,205.0,3.0,3.0,2,0,0,129,0,0,0,0.0,0.0,none,0,jun,2006,WD ,89000
1146,60,RL,63.0,8402,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,789.0,789.0,GasA,4,Y,0.0,789,676,0,1465,0.0,0.0,2,1,3,1,3,7,7,1,4.0,Attchd,1998.0,3.0,2.0,393.0,3.0,3.0,2,0,75,0,0,0,0,0.0,0.0,none,0,may,2010,WD ,180400
1147,20,RL,85.0,10655,Pave,none,2,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,4.0,3.0,1.0,6.0,1124.0,0.0,479.0,1603.0,3206.0,GasA,5,Y,0.0,1629,0,0,1629,1.0,0.0,2,0,3,1,4,7,7,1,4.0,Attchd,2003.0,2.0,3.0,880.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,oct,2009,WD ,284000
1148,20,RL,70.0,10150,Pave,none,3,Lvl,0,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3,3,CBlock,3.0,3.0,1.0,3.0,456.0,1.0,0.0,456.0,912.0,GasA,5,Y,3.0,912,0,0,912,0.0,0.0,1,0,2,1,3,5,7,0,0.0,Attchd,1958.0,2.0,1.0,275.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jul,2007,COD,114500
1149,20,RL,84.0,10084,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4.0,3.0,3.0,6.0,24.0,1.0,0.0,1528.0,1552.0,GasA,5,Y,0.0,1552,0,0,1552,0.0,0.0,2,0,3,1,4,7,7,0,0.0,Attchd,2005.0,2.0,3.0,782.0,3.0,3.0,2,144,20,0,0,0,0,0.0,0.0,none,0,jul,2006,New,212900
1150,20,RL,67.0,16285,Pave,none,1,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1413.0,1413.0,GasA,5,Y,0.0,1430,0,0,1430,0.0,0.0,2,0,3,1,4,6,7,0,0.0,Attchd,2001.0,2.0,2.0,605.0,3.0,3.0,2,0,33,0,0,0,0,0.0,0.0,none,0,jun,2009,WD ,187100
1151,160,FV,34.0,3230,Pave,Pave,3,Lvl,0,Corner,2,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,3,3,PConc,4.0,3.0,1.0,6.0,419.0,1.0,0.0,310.0,729.0,GasA,4,Y,0.0,729,729,0,1458,0.0,0.0,2,1,2,1,3,5,7,1,2.0,Detchd,1999.0,1.0,2.0,440.0,3.0,3.0,2,0,32,0,0,0,0,0.0,0.0,none,0,jun,2007,WD ,176000
1152,20,RL,68.0,21579,Pave,none,2,Lvl,0,CulDSac,2,Crawfor,Norm,Norm,1Fam,1Story,6,6,1968,1968,Hip,CompShg,HdBoard,BrkFace,None,0.0,3,3,PConc,4.0,3.0,1.0,4.0,813.0,1.0,0.0,675.0,1488.0,GasA,5,Y,0.0,1488,0,0,1488,0.0,1.0,2,0,3,1,3,7,7,2,4.0,Attchd,1968.0,2.0,2.0,552.0,3.0,3.0,2,0,0,216,0,0,0,0.0,0.0,none,0,sep,2007,CWD,215000
1153,60,RL,64.0,8320,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,490.0,1.0,0.0,280.0,770.0,GasA,5,Y,0.0,770,812,0,1582,0.0,0.0,2,1,3,1,4,6,7,0,0.0,Attchd,2004.0,2.0,2.0,520.0,3.0,3.0,2,0,45,0,0,0,0,0.0,0.0,none,0,sep,2008,WD ,185900
1154,20,RL,60.0,6960,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,375.0,4.0,239.0,250.0,864.0,GasA,3,Y,0.0,864,0,0,864,0.0,0.0,1,0,3,1,4,5,7,0,0.0,Detchd,1989.0,1.0,2.0,660.0,3.0,3.0,2,96,0,0,0,0,0,0.0,0.0,Shed,500,nov,2009,WD ,120500
1155,60,RL,60.0,21930,Pave,none,0,Lvl,0,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,3.0,1.0,0.0,1.0,0.0,732.0,732.0,GasA,5,Y,0.0,734,1104,0,1838,0.0,0.0,2,1,4,1,3,7,7,1,4.0,BuiltIn,2005.0,3.0,2.0,372.0,3.0,3.0,2,100,40,0,0,0,0,0.0,0.0,none,0,jul,2006,WD ,192140
1156,20,RL,60.0,6600,Pave,none,3,Lvl,0,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,3.0,3.0,1.0,5.0,641.0,1.0,0.0,175.0,816.0,GasA,5,Y,0.0,816,0,0,816,0.0,1.0,1,0,3,1,4,5,7,1,5.0,Attchd,1982.0,1.0,1.0,264.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,none,0,oct,2008,WD ,130500
1157,50,RL,50.0,8405,Pave,none,3,Lvl,0,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wall,3,N,2.0,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,4,0,0.0,Detchd,1945.0,1.0,1.0,240.0,3.0,3.0,0,92,0,185,0,0,0,0.0,0.0,none,0,apr,2009,WD ,98000
1158,20,RL,91.0,11778,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,4,3,PConc,4.0,3.0,4.0,6.0,2085.0,1.0,0.0,186.0,2271.0,GasA,5,Y,0.0,2276,0,0,2276,1.0,0.0,2,0,3,1,5,7,7,2,4.0,Attchd,2008.0,2.0,3.0,1348.0,4.0,3.0,2,0,0,70,0,255,0,0.0,0.0,none,0,jun,2008,WD ,475000
1159,30,RM,60.0,8967,Pave,none,3,Lvl,0,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,2.0,1.0,1.0,1.0,0.0,1.0,0.0,961.0,961.0,GasA,4,Y,0.0,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,2,0,0.0,Detchd,1920.0,1.0,1.0,338.0,1.0,1.0,0,0,0,0,0,0,0,0.0,0.0,none,0,nov,2007,WD ,67000
1160,60,RL,86.0,10562,Pave,none,3,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5.0,3.0,1.0,6.0,1288.0,1.0,0.0,294.0,1582.0,GasA,5,Y,0.0,1610,551,0,2161,1.0,0.0,1,1,3,1,5,8,7,1,4.0,Attchd,2007.0,3.0,3.0,789.0,3.0,3.0,2,178,120,0,0,0,0,0.0,0.0,none,0,nov,2007,New,325624
1161,20,RL,44.0,12864,Pave,none,2,Lvl,0,CulDSac,2,Mitchel,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,1392.0,1.0,0.0,17.0,1409.0,GasA,5,Y,0.0,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,7,1,4.0,Attchd,2002.0,2.0,2.0,576.0,3.0,3.0,2,0,144,0,0,145,0,0.0,0.0,none,0,jul,2007,WD ,245000
1162,20,RL,66.0,13695,Pave,none,3,Lvl,0,Inside,2,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,1.0,6.0,646.0,1.0,0.0,468.0,1114.0,GasA,5,Y,0.0,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,7,0,0.0,Detchd,2004.0,1.0,2.0,576.0,3.0,3.0,2,0,102,0,0,0,0,0.0,0.0,none,0,jun,2008,WD ,159000
1163,20,RL,79.0,10289,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,3,3,CBlock,3.0,3.0,1.0,5.0,836.0,1.0,0.0,237.0,1073.0,GasA,3,Y,0.0,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,7,0,0.0,Attchd,1965.0,2.0,2.0,515.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jun,2007,WD ,156000
1164,20,RL,105.0,15431,Pave,none,3,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,5,3,PConc,5.0,3.0,4.0,6.0,1767.0,5.0,539.0,788.0,3094.0,GasA,5,Y,0.0,2402,0,0,2402,1.0,0.0,2,0,2,1,5,10,7,2,4.0,Attchd,2008.0,3.0,3.0,672.0,3.0,3.0,2,0,72,0,0,170,0,0.0,0.0,none,0,apr,2009,WD ,555000
1165,20,RL,68.0,11120,Pave,none,2,Lvl,0,CulDSac,2,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4.0,3.0,1.0,4.0,660.0,1.0,0.0,572.0,1232.0,GasA,3,Y,0.0,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,7,0,0.0,Attchd,1984.0,1.0,2.0,516.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jun,2008,WD ,162500
1166,90,RL,73.0,9069,Pave,none,3,Lvl,0,Inside,2,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,4,PConc,4.0,3.0,3.0,2.0,261.0,6.0,1083.0,0.0,1344.0,GasA,4,Y,0.0,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,7,0,0.0,Attchd,1993.0,1.0,4.0,920.0,3.0,3.0,2,288,0,0,0,0,0,0.0,0.0,none,0,apr,2006,WD ,224500
1167,20,RL,68.0,47280,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,6,5,1950,1950,Hip,CompShg,AsbShng,AsbShng,BrkFace,44.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1488.0,1488.0,GasA,4,Y,0.0,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,7,1,3.0,Attchd,1950.0,2.0,2.0,738.0,3.0,3.0,2,0,0,180,0,0,0,0.0,0.0,none,0,jul,2008,WD ,133000
1168,60,RL,63.0,7875,Pave,none,3,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,783.0,783.0,GasA,5,Y,0.0,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,7,1,4.0,Attchd,2003.0,3.0,2.0,393.0,3.0,3.0,2,0,75,0,0,0,0,0.0,0.0,none,0,jul,2006,WD ,180000
1169,20,RL,60.0,6600,Pave,none,3,Lvl,0,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,6.0,638.0,1.0,0.0,207.0,845.0,GasA,4,Y,0.0,845,0,0,845,0.0,0.0,1,0,3,1,4,6,7,0,0.0,Attchd,1982.0,1.0,1.0,264.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jul,2008,WD ,134500
1170,60,RL,66.0,13682,Pave,none,1,HLS,0,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1410.0,1410.0,GasA,5,Y,0.0,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,7,1,4.0,BuiltIn,2006.0,3.0,3.0,641.0,3.0,3.0,2,192,0,37,0,0,0,0.0,0.0,none,0,oct,2006,New,438780
1171,80,RL,101.0,9150,Pave,none,2,Lvl,0,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4.0,3.0,4.0,6.0,371.0,1.0,0.0,728.0,1099.0,GasA,4,Y,0.0,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,7,1,4.0,Basment,1962.0,2.0,1.0,296.0,3.0,3.0,2,64,110,0,0,0,0,0.0,0.0,none,0,dec,2008,WD ,165000
1172,20,RL,65.0,7150,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,3,3,CBlock,3.0,3.0,1.0,4.0,432.0,1.0,0.0,460.0,892.0,GasA,3,Y,0.0,892,0,0,892,0.0,0.0,1,0,3,1,3,5,7,0,0.0,Attchd,1967.0,2.0,1.0,288.0,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,none,0,jul,2009,WD ,100000
1173,20,RL,68.0,12285,Pave,none,2,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,7,6,1960,1960,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,3,3,CBlock,3.0,3.0,1.0,4.0,544.0,1.0,0.0,785.0,1329.0,GasA,4,Y,0.0,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,7,2,4.0,Attchd,1960.0,1.0,2.0,441.0,3.0,3.0,2,0,0,203,0,0,0,0.0,0.0,none,0,aug,2009,WD ,176000
1174,20,RL,102.0,17920,Pave,none,3,Lvl,0,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,306.0,3.0,1085.0,372.0,1763.0,GasA,3,Y,0.0,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,7,1,4.0,Attchd,1955.0,1.0,2.0,454.0,3.0,3.0,2,0,418,0,0,312,0,0.0,0.0,none,0,jul,2006,WD ,170000
1175,120,RL,53.0,3684,Pave,none,3,Lvl,0,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1373.0,1373.0,GasA,5,Y,0.0,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,7,1,3.0,Attchd,2007.0,3.0,3.0,660.0,3.0,3.0,2,143,20,0,0,0,0,0.0,0.0,none,0,jun,2009,WD ,174000
1176,50,RM,62.0,7006,Pave,none,3,Lvl,0,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,PConc,3.0,3.0,1.0,3.0,121.0,1.0,0.0,647.0,768.0,GasA,3,Y,0.0,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,7,1,4.0,Detchd,1985.0,1.0,1.0,384.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,none,0,aug,2008,WD ,127000
1177,60,RL,77.0,8390,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,831.0,831.0,GasA,5,Y,0.0,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,7,1,3.0,BuiltIn,1999.0,3.0,2.0,450.0,3.0,3.0,2,0,103,0,0,0,0,0.0,0.0,none,0,may,2008,WD ,185900
1178,30,RM,50.0,5784,Pave,none,3,Lvl,0,Inside,2,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2.0,3.0,1.0,1.0,0.0,1.0,0.0,190.0,190.0,GasA,4,Y,3.0,886,0,0,886,0.0,0.0,1,0,2,1,3,4,7,0,0.0,Attchd,1938.0,1.0,1.0,273.0,3.0,3.0,2,144,20,80,0,0,0,0.0,0.0,none,0,dec,2009,WD ,91300
1179,20,RL,70.0,9135,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4.0,3.0,3.0,6.0,340.0,1.0,0.0,1342.0,1682.0,GasA,5,Y,0.0,1700,0,0,1700,1.0,0.0,2,0,3,1,4,7,7,0,0.0,Attchd,2003.0,2.0,2.0,544.0,3.0,3.0,2,192,23,0,0,0,0,0.0,0.0,none,0,may,2006,WD ,200000
1180,50,RL,78.0,10496,Pave,none,3,Lvl,0,Inside,2,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,3,3,CBlock,3.0,3.0,3.0,3.0,196.0,1.0,0.0,844.0,1040.0,GasA,5,Y,0.0,1168,678,0,1846,0.0,0.0,2,0,3,1,3,7,7,1,4.0,Attchd,1949.0,1.0,1.0,315.0,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,none,0,jan,2007,WD ,143000
1181,50,RL,68.0,13650,Pave,none,3,Lvl,0,Inside,2,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,CBlock,3.0,3.0,1.0,5.0,57.0,4.0,441.0,554.0,1052.0,GasA,5,Y,0.0,1252,668,0,1920,1.0,0.0,2,0,4,1,4,8,7,1,4.0,Attchd,1958.0,1.0,2.0,451.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jul,2006,WD ,172500
1182,20,RL,67.0,8308,Pave,none,3,Lvl,0,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,3,4,CBlock,3.0,3.0,1.0,4.0,132.0,2.0,841.0,115.0,1088.0,GasA,3,Y,0.0,1088,0,0,1088,0.0,0.0,1,0,2,1,3,4,7,0,0.0,Detchd,2002.0,1.0,2.0,520.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,none,0,jun,2007,COD,110000
1183,20,RL,68.0,9450,Pave,none,2,Lvl,0,Corner,2,NAmes,Norm,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,3,3,CBlock,3.0,3.0,1.0,4.0,775.0,1.0,0.0,265.0,1040.0,GasA,3,Y,0.0,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,7,1,4.0,Attchd,1982.0,2.0,3.0,768.0,3.0,3.0,2,0,0,84,0,0,0,0.0,3.0,none,0,may,2009,WD ,140000
1184,20,RL,78.0,9317,Pave,none,2,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1290.0,1314.0,GasA,4,Y,0.0,1314,0,0,1314,0.0,0.0,2,0,3,1,4,6,7,1,4.0,Attchd,2006.0,2.0,2.0,440.0,3.0,3.0,2,0,22,0,0,0,0,0.0,0.0,none,0,mar,2007,WD ,176432
1185,20,RL,68.0,7153,Pave,none,3,Lvl,0,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4.0,3.0,1.0,6.0,1200.0,1.0,0.0,78.0,1278.0,GasA,4,Y,0.0,1294,0,0,1294,1.0,0.0,2,0,3,1,4,6,7,0,0.0,Attchd,1991.0,2.0,2.0,496.0,3.0,3.0,2,112,51,0,0,0,0,0.0,2.0,none,0,jun,2008,WD ,179200
1186,20,RL,68.0,8814,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4.0,3.0,1.0,6.0,925.0,1.0,0.0,349.0,1274.0,GasA,5,Y,0.0,1274,0,0,1274,1.0,0.0,2,0,3,1,4,6,7,0,0.0,Attchd,2005.0,2.0,2.0,508.0,3.0,3.0,2,264,98,0,0,0,0,0.0,0.0,none,0,jan,2007,New,203000
1187,20,RL,83.0,9849,Pave,none,3,Lvl,0,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1689.0,1689.0,GasA,5,Y,0.0,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,7,0,0.0,Attchd,2007.0,2.0,3.0,954.0,3.0,3.0,2,0,56,0,0,0,0,0.0,0.0,none,0,jun,2007,New,248328
1188,20,RL,79.0,14463,Pave,none,2,HLS,0,Corner,2,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,5,3,PConc,5.0,3.0,4.0,6.0,1115.0,1.0,0.0,526.0,1641.0,GasA,5,Y,0.0,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,7,0,0.0,Attchd,2008.0,3.0,3.0,885.0,3.0,3.0,2,0,95,0,0,0,0,0.0,0.0,none,0,jan,2009,WD ,316500
1189,50,RL,50.0,5190,Pave,none,3,Lvl,0,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,570.0,570.0,GasA,3,Y,0.0,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,7,1,4.0,Attchd,1948.0,1.0,1.0,249.0,3.0,3.0,2,135,0,0,0,0,0,0.0,0.0,none,0,jan,2008,WD ,125600
